date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:34:53	23564/23564	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:35:42%20GMT	https://www.globalcu.org/home/curbappeal.php	F:/WinHttrack/Global/www.globalcu.org/home/curbappeal.html	(from https://www.globalcu.org/features/getawayvacations.php)
00:34:55	26293/26293	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:35:44%20GMT	https://www.globalcu.org/home/payofforsave.php	F:/WinHttrack/Global/www.globalcu.org/home/payofforsave.html	(from https://www.globalcu.org/features/getawayvacations.php)
00:34:57	23792/23792	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:35:46%20GMT	https://www.globalcu.org/credit/checkcredit.php	F:/WinHttrack/Global/www.globalcu.org/credit/checkcredit.html	(from https://www.globalcu.org/features/getawayvacations.php)
00:34:59	24148/24148	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:35:48%20GMT	https://www.globalcu.org/credit/freescore.php	F:/WinHttrack/Global/www.globalcu.org/credit/freescore.html	(from https://www.globalcu.org/features/getawayvacations.php)
00:35:01	22881/22881	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:35:50%20GMT	https://www.globalcu.org/credit/tight.php	F:/WinHttrack/Global/www.globalcu.org/credit/tight.html	(from https://www.globalcu.org/features/getawayvacations.php)
00:35:04	148144/148144	---M--	200	added ('OK')	image/jpeg	etag:%227c50111f30bed21:0%22	https://www.globalcu.org/images/GAT%20Logo%20New.jpg	F:/WinHttrack/Global/www.globalcu.org/images/GAT%20Logo%20New.jpg	(from https://www.globalcu.org/features/getawayvacations.php)
00:35:05	20126/20126	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:35:54%20GMT	https://www.globalcu.org/globalanswers/index.php?fuzeurl=https%3A//www.fuzeqna.com/globalanswers/ext/kbdetail.aspx%3Fkbid%3D2184	F:/WinHttrack/Global/www.globalcu.org/globalanswers/indexb8f5.html	(from https://www.globalcu.org/features/getawayvacations.php)
00:35:08	94211/94211	---M--	200	added ('OK')	image/jpeg	etag:%22817c5f2ce4d0d21:0%22	https://www.globalcu.org/images/RewardBear_banner.jpg	F:/WinHttrack/Global/www.globalcu.org/images/RewardBear_banner.jpg	(from https://www.globalcu.org/rewardchecking/index.php)
00:35:09	10140/10140	---M--	200	added ('OK')	image/jpeg	etag:%2216d22f2330bed21:0%22	https://www.globalcu.org/images/art/top6.jpg	F:/WinHttrack/Global/www.globalcu.org/images/art/top6.jpg	(from https://www.globalcu.org/sprint/index.php)
00:35:12	64546/64546	---M--	200	added ('OK')	application/pdf	etag:%224fea871745cbd21:0%22	https://www.globalcu.org/pdf/ScheduleFeesCharges.pdf	F:/WinHttrack/Global/www.globalcu.org/pdf/ScheduleFeesCharges.pdf	(from https://www.globalcu.org/paymyloan/index.php)
00:35:13	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202017%2005:36:02%20GMT	https://www.globalcu.org/images/background.png	F:/WinHttrack/Global/www.globalcu.org/images/background.e1.delayed	(from https://www.globalcu.org/bump.php?linkURL=https://www.facebook.com/globalcu)
00:35:15	45211/45211	---M--	200	added ('OK')	application/pdf	etag:%22e27e3ff3ddc5d21:0%22	https://www.globalcu.org/pdf/privacy_notice.pdf	F:/WinHttrack/Global/www.globalcu.org/pdf/privacy_notice.pdf	(from https://www.globalcu.org/terms/index.php)
00:35:16	3468/3468	---M--	200	added ('OK')	image/png	etag:%22daa601f30bed21:0%22	https://www.globalcu.org/images/freecreditreport.png	F:/WinHttrack/Global/www.globalcu.org/images/freecreditreport.png	(from https://www.globalcu.org/credit/index.php)
00:35:18	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202017%2005:36:08%20GMT	https://www.globalcu.org/js/	F:/WinHttrack/Global/www.globalcu.org/js/index.html	(from http://www.fuzeqna.com/globalanswers/js/jslib.js)
00:35:19	22311/22311	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:08%20GMT	https://www.globalcu.org/eVelocity/index.php	F:/WinHttrack/Global/www.globalcu.org/eVelocity/index-2.html	(from https://www.globalcu.org/save/checking.php)
00:35:21	21597/21597	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:11%20GMT	https://www.globalcu.org/save/moneymarket.php	F:/WinHttrack/Global/www.globalcu.org/save/moneymarket.html	(from https://www.globalcu.org/save/savings_prime.php)
00:35:23	21440/21440	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:13%20GMT	https://www.globalcu.org/save/certificates.php	F:/WinHttrack/Global/www.globalcu.org/save/certificates.html	(from https://www.globalcu.org/save/savings_prime.php)
00:35:26	21836/21836	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:15%20GMT	https://www.globalcu.org/investments/IRA.php	F:/WinHttrack/Global/www.globalcu.org/investments/IRA.html	(from https://www.globalcu.org/save/savings_prime.php)
00:35:28	24194/24194	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:17%20GMT	https://www.globalcu.org/save/healthsavings.php	F:/WinHttrack/Global/www.globalcu.org/save/healthsavings.html	(from https://www.globalcu.org/save/savings_prime.php)
00:35:30	22217/22217	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:18%20GMT	https://www.globalcu.org/save/presidential.php	F:/WinHttrack/Global/www.globalcu.org/save/presidential.html	(from https://www.globalcu.org/save/savings_prime.php)
00:35:32	23429/23429	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:21%20GMT	https://www.globalcu.org/save/christmas.php	F:/WinHttrack/Global/www.globalcu.org/save/christmas.html	(from https://www.globalcu.org/save/savings_prime.php)
00:35:34	22338/22338	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:23%20GMT	https://www.globalcu.org/wearred/index.php	F:/WinHttrack/Global/www.globalcu.org/wearred/index.html	(from https://www.globalcu.org/save/military.php)
00:35:35	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:36:25%20GMT	https://www.globalcu.org/save/locations/sharedbranching.php	F:/WinHttrack/Global/www.globalcu.org/save/locations/sharedbranching.ec.delayed	(from https://www.globalcu.org/save/military.php)
00:35:37	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:36:27%20GMT	https://www.globalcu.org/save/contactus/index.php	F:/WinHttrack/Global/www.globalcu.org/save/contactus/index.ed.delayed	(from https://www.globalcu.org/save/military.php)
00:35:38	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:36:28%20GMT	https://www.globalcu.org/save/locations/index.php	F:/WinHttrack/Global/www.globalcu.org/save/locations/index.ee.delayed	(from https://www.globalcu.org/save/military.php)
00:35:41	22327/22327	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:29%20GMT	https://www.globalcu.org/budget/index.php	F:/WinHttrack/Global/www.globalcu.org/budget/index.html	(from https://www.globalcu.org/balance/index.php)
00:35:44	23409/23409	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:31%20GMT	https://www.globalcu.org/borrow/advantage_assurance.php	F:/WinHttrack/Global/www.globalcu.org/borrow/advantage_assurance.html	(from https://www.globalcu.org/borrow/boats_rvs.php)
00:35:46	23805/23805	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:35%20GMT	https://www.globalcu.org/save/moneymarket_transactions.php	F:/WinHttrack/Global/www.globalcu.org/save/moneymarket_transactions.html	(from https://www.globalcu.org/business/moneymarket.php)
00:35:49	27017/27017	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:38%20GMT	https://www.globalcu.org/locations/locations_atm_mi.php	F:/WinHttrack/Global/www.globalcu.org/locations/locations_atm_mi.html	(from https://www.globalcu.org/locations/militarylocations.php)
00:35:51	23647/23647	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:40%20GMT	https://www.globalcu.org/Sprint/index.php	F:/WinHttrack/Global/www.globalcu.org/Sprint/index-2.html	(from https://www.globalcu.org/extras/index.php)
00:35:52	379/379	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:42%20GMT	https://www.globalcu.org/save/retirement.php	F:/WinHttrack/Global/www.globalcu.org/save/retirement.html	(from https://www.globalcu.org/extras/index.php)
00:35:55	21361/21361	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:44%20GMT	https://www.globalcu.org/usave/index.php	F:/WinHttrack/Global/www.globalcu.org/usave/index.html	(from https://www.globalcu.org/newsdesk/index.php)
00:35:57	26179/26179	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:45%20GMT	https://www.globalcu.org/weareglobalcitizens/shirtz.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/shirtz.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:35:59	24315/24315	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:48%20GMT	https://www.globalcu.org/weareglobalcitizens/deviny.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/deviny.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:01	23794/23794	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:50%20GMT	https://www.globalcu.org/weareglobalcitizens/CMY.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/CMY.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:03	24586/24586	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:52%20GMT	https://www.globalcu.org/weareglobalcitizens/deadseriouslovers.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/deadseriouslovers.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:05	24781/24781	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:54%20GMT	https://www.globalcu.org/weareglobalcitizens/flyingspiders.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/flyingspiders.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:07	25061/25061	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:56%20GMT	https://www.globalcu.org/weareglobalcitizens/jaeda.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/jaeda.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:09	25566/25566	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:36:58%20GMT	https://www.globalcu.org/weareglobalcitizens/milonga.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/milonga.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:11	25480/25480	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:00%20GMT	https://www.globalcu.org/weareglobalcitizens/MonCheri.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/MonCheri.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:13	24601/24601	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:01%20GMT	https://www.globalcu.org/weareglobalcitizens/PacificPine.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/PacificPine.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:15	24943/24943	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:03%20GMT	https://www.globalcu.org/weareglobalcitizens/stephanie.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/stephanie.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:17	24817/24817	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:06%20GMT	https://www.globalcu.org/weareglobalcitizens/summerinsiberia.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/summerinsiberia.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:19	24562/24562	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:08%20GMT	https://www.globalcu.org/weareglobalcitizens/the45s.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/the45s.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:21	24446/24446	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:10%20GMT	https://www.globalcu.org/weareglobalcitizens/Wylie.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/Wylie.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:23	24265/24265	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:12%20GMT	https://www.globalcu.org/weareglobalcitizens/aaron.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/aaron.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:25	23983/23983	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:14%20GMT	https://www.globalcu.org/weareglobalcitizens/Allen.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/Allen.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:27	23895/23895	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:16%20GMT	https://www.globalcu.org/weareglobalcitizens/brad.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/brad.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:29	23989/23989	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:18%20GMT	https://www.globalcu.org/weareglobalcitizens/darcy.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/darcy.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:31	23905/23905	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:20%20GMT	https://www.globalcu.org/weareglobalcitizens/jamin.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/jamin.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:33	24725/24725	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:21%20GMT	https://www.globalcu.org/weareglobalcitizens/jesse.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/jesse.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:35	24308/24308	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:24%20GMT	https://www.globalcu.org/weareglobalcitizens/johndeviny.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/johndeviny.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:37	24526/24526	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:26%20GMT	https://www.globalcu.org/weareglobalcitizens/john.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/john.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:39	23748/23748	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:27%20GMT	https://www.globalcu.org/weareglobalcitizens/karli.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/karli.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:41	24590/24590	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:29%20GMT	https://www.globalcu.org/weareglobalcitizens/katie.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/katie.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:43	23888/23888	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:32%20GMT	https://www.globalcu.org/weareglobalcitizens/mariah.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/mariah.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:45	24378/24378	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:34%20GMT	https://www.globalcu.org/weareglobalcitizens/nancy.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/nancy.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:47	24587/24587	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:36%20GMT	https://www.globalcu.org/weareglobalcitizens/Neicy.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/Neicy.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:49	24493/24493	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:38%20GMT	https://www.globalcu.org/weareglobalcitizens/Ric.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/Ric.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:50	23950/23950	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:40%20GMT	https://www.globalcu.org/weareglobalcitizens/ryan.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/ryan.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:52	23962/23962	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:42%20GMT	https://www.globalcu.org/weareglobalcitizens/tiffany.php	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/tiffany.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:54	39404/39404	---M--	200	added ('OK')	image/png	etag:%22b99a32030bed21:0%22	https://www.globalcu.org/images/Principles1.png	F:/WinHttrack/Global/www.globalcu.org/images/Principles1.png	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:56	24498/24498	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:45%20GMT	https://www.globalcu.org/evolution/index.php	F:/WinHttrack/Global/www.globalcu.org/evolution/index.html	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:36:58	15948/15948	---M--	200	added ('OK')	image/png	etag:%222521e22530bed21:0%22	https://www.globalcu.org/images/socialmedia/facebook_logo.png	F:/WinHttrack/Global/www.globalcu.org/images/socialmedia/facebook_logo.png	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:37:00	15480/15480	---M--	200	added ('OK')	image/png	etag:%22cbe0182630bed21:0%22	https://www.globalcu.org/images/socialmedia/twitter_logo.png	F:/WinHttrack/Global/www.globalcu.org/images/socialmedia/twitter_logo.png	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:37:01	15779/15779	---M--	200	added ('OK')	image/png	etag:%22e8eef92530bed21:0%22	https://www.globalcu.org/images/socialmedia/linkedin_logo.png	F:/WinHttrack/Global/www.globalcu.org/images/socialmedia/linkedin_logo.png	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:37:03	16115/16115	---M--	200	added ('OK')	image/png	etag:%2278ee2530bed21:0%22	https://www.globalcu.org/images/socialmedia/instagram_logo_blue.png	F:/WinHttrack/Global/www.globalcu.org/images/socialmedia/instagram_logo_blue.png	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:37:05	15972/15972	---M--	200	added ('OK')	image/png	etag:%22d29272630bed21:0%22	https://www.globalcu.org/images/socialmedia/vimeo_logo.png	F:/WinHttrack/Global/www.globalcu.org/images/socialmedia/vimeo_logo.png	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:37:06	1383/1383	---M--	200	added ('OK')	image/jpeg	etag:%225797fa1f30bed21:0%22	https://www.globalcu.org/images/linebreak.jpg	F:/WinHttrack/Global/www.globalcu.org/images/linebreak.jpg	(from https://www.globalcu.org/weareglobalcitizens/index.php)
00:37:09	22969/22969	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:37:57%20GMT	https://www.globalcu.org/helpinghand/index.php	F:/WinHttrack/Global/www.globalcu.org/helpinghand/index.html	(from https://www.globalcu.org/resources/index.php)
00:37:11	20403/20403	---M--	200	added ('OK')	image/jpeg	etag:%22604031d30bed21:0%22	https://www.globalcu.org/images/Advocate_horz.jpg	F:/WinHttrack/Global/www.globalcu.org/images/Advocate_horz.jpg	(from https://www.globalcu.org/cudifference/index.php)
00:37:12	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202017%2005:38:01%20GMT	https://www.globalcu.org/contactus/searchwidget.js	F:/WinHttrack/Global/www.globalcu.org/contactus/searchwidget.11d.delayed	(from http://www.fuzeqna.com/globalanswers/js/widgets/searchwidget.js)
00:37:14	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202017%2005:38:02%20GMT	https://www.globalcu.org/contactus/GET	F:/WinHttrack/Global/www.globalcu.org/contactus/GET.11e.delayed	(from http://www.fuzeqna.com/globalanswers/js/widgets/searchwidget.js)
00:37:16	2335/2335	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:05%20GMT	https://www.globalcu.org/bump.php?linkURL=https://usa.visa.com/support/consumer/card-benefits.html	F:/WinHttrack/Global/www.globalcu.org/bump2ac5.html	(from https://www.globalcu.org/cardbenefits/index.php)
00:37:16	20126/20126	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:05%20GMT	https://www.globalcu.org/globalanswers/?fkbid=2184	F:/WinHttrack/Global/www.globalcu.org/globalanswers/indexe9c9.html	(from https://www.globalcu.org/home/home_equity.php)
00:37:17	2336/2336	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:07%20GMT	https://www.globalcu.org/bump.php?linkURL=http://www.priceless.com/us/personal/en/promos/index.html	F:/WinHttrack/Global/www.globalcu.org/bump6376.html	(from https://www.globalcu.org/cardbenefits/index.php)
00:37:19	2367/2367	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:09%20GMT	https://www.globalcu.org/bump.php?linkURL=http://www.mastercard.com/us/personal/en/cardholderservices/emergencyservices/index.html	F:/WinHttrack/Global/www.globalcu.org/bump663f.html	(from https://www.globalcu.org/cardbenefits/index.php)
00:37:21	19963/19963	---M--	200	added ('OK')	image/jpeg	etag:%2230508d1d30bed21:0%22	https://www.globalcu.org/images/bmw.jpg	F:/WinHttrack/Global/www.globalcu.org/images/bmw.jpg	(from https://www.globalcu.org/eutroops/flexible.php)
00:37:24	36635/36635	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:13%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017	F:/WinHttrack/Global/www.globalcu.org/community/index60f1.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:27	35819/35819	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:16%20GMT	https://www.globalcu.org/community/index.php?m=11&y=2017	F:/WinHttrack/Global/www.globalcu.org/community/index5942.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:29	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:18%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=01	F:/WinHttrack/Global/www.globalcu.org/community/index3ad7.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:32	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:21%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=02	F:/WinHttrack/Global/www.globalcu.org/community/index953b.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:43	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:32%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=03	F:/WinHttrack/Global/www.globalcu.org/community/index1607.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:46	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:35%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=04	F:/WinHttrack/Global/www.globalcu.org/community/index9ca1.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:49	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:38%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=05	F:/WinHttrack/Global/www.globalcu.org/community/indexf699.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:52	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:41%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=06	F:/WinHttrack/Global/www.globalcu.org/community/index1f04.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:55	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:44%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=07	F:/WinHttrack/Global/www.globalcu.org/community/index92f3.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:37:58	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:47%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=08	F:/WinHttrack/Global/www.globalcu.org/community/indexbced.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:00	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:49%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=09	F:/WinHttrack/Global/www.globalcu.org/community/index606e.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:03	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:52%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=10	F:/WinHttrack/Global/www.globalcu.org/community/indexe258.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:06	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:55%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=11	F:/WinHttrack/Global/www.globalcu.org/community/index3d70.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:09	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:38:58%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=12	F:/WinHttrack/Global/www.globalcu.org/community/indexb5db.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:12	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:01%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=13	F:/WinHttrack/Global/www.globalcu.org/community/index6886.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:14	37838/37838	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:03%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=14	F:/WinHttrack/Global/www.globalcu.org/community/index86ab.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:17	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:06%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=15	F:/WinHttrack/Global/www.globalcu.org/community/index52b5.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
